,Country,Date,Confirmed,Deaths,Recovered,Active
23114,Monaco,2020-05-24,98,4,90,4
23115,Mongolia,2020-05-24,141,0,32,109
23116,Montenegro,2020-05-24,324,9,315,0
23117,Morocco,2020-05-24,7433,199,4703,2531
23118,Mozambique,2020-05-24,194,0,0,194
23119,Namibia,2020-05-24,21,0,14,7
23120,Nepal,2020-05-24,603,3,87,513
23121,Netherlands,2020-05-24,45431,5841,168,39422
23122,New Zealand,2020-05-24,1504,21,1456,27
23123,Nicaragua,2020-05-24,279,17,199,63
23124,Niger,2020-05-24,945,61,783,101
23125,Nigeria,2020-05-24,7839,226,2263,5350
23126,North Macedonia,2020-05-24,1978,113,1422,443
23127,Norway,2020-05-24,8352,235,7727,390
23128,Oman,2020-05-24,7770,37,1933,5800
23129,Pakistan,2020-05-24,56349,1167,17482,37700
23130,Panama,2020-05-24,10926,306,6279,4341
23131,Papua New Guinea,2020-05-24,8,0,8,0
23132,Paraguay,2020-05-24,862,11,307,544
23133,Peru,2020-05-24,119959,3456,49795,66708
23134,Philippines,2020-05-24,14035,868,3249,9918
23135,Poland,2020-05-24,21326,996,9194,11136
23136,Portugal,2020-05-24,30623,1316,17549,11758
23137,Qatar,2020-05-24,43714,23,9170,34521
23138,Romania,2020-05-24,18070,1185,11399,5486
23139,Russia,2020-05-24,344481,3541,113299,227641
23140,Rwanda,2020-05-24,327,0,237,90
23141,Saint Kitts and Nevis,2020-05-24,15,0,15,0
23142,Saint Lucia,2020-05-24,18,0,18,0
23143,Saint Vincent and the Grenadines,2020-05-24,18,0,14,4
23144,San Marino,2020-05-24,665,42,266,357
23145,Sao Tome and Principe,2020-05-24,251,8,4,239
23146,Saudi Arabia,2020-05-24,72560,390,43520,28650
23147,Senegal,2020-05-24,3047,35,1456,1556
23148,Serbia,2020-05-24,11159,238,5857,5064
23149,Seychelles,2020-05-24,11,0,11,0
23150,Sierra Leone,2020-05-24,707,40,241,426
23151,Singapore,2020-05-24,31616,23,14876,16717
23152,Slovakia,2020-05-24,1509,28,1301,180
23153,Slovenia,2020-05-24,1468,107,1340,21
23154,Somalia,2020-05-24,1594,61,204,1329
23155,South Africa,2020-05-24,22583,429,11100,11054
23156,South Korea,2020-05-24,11206,267,10226,713
23157,South Sudan,2020-05-24,655,8,6,641
23158,Spain,2020-05-24,235772,28752,150376,56644
23159,Sri Lanka,2020-05-24,1141,9,674,458
23160,Sudan,2020-05-24,3820,165,458,3197
23161,Suriname,2020-05-24,11,1,9,1
23162,Sweden,2020-05-24,33459,3998,0,29461
23163,Switzerland,2020-05-24,30736,1906,28100,730
23164,Syria,2020-05-24,86,4,0,82
23165,Taiwan*,2020-05-24,441,7,414,20
23166,Tajikistan,2020-05-24,2929,46,1301,1582
23167,Tanzania,2020-05-24,509,21,183,305
23168,Thailand,2020-05-24,3040,56,2921,63
23169,Timor-Leste,2020-05-24,24,0,0,24
23170,Togo,2020-05-24,381,12,141,228
23171,Trinidad and Tobago,2020-05-24,116,8,108,0
23172,Tunisia,2020-05-24,1051,48,917,86
23173,Turkey,2020-05-24,156827,4340,118694,33793
23174,US,2020-05-24,1651289,98754,366736,1185799
23175,Uganda,2020-05-24,198,0,68,130
23176,Ukraine,2020-05-24,20986,617,7108,13261
23177,United Arab Emirates,2020-05-24,29485,245,15056,14184
23178,United Kingdom,2020-05-24,247037,37257,1151,208629
23179,Uruguay,2020-05-24,769,22,618,129
23180,Uzbekistan,2020-05-24,3164,13,2565,586
23181,Venezuela,2020-05-24,1121,10,262,849
23182,Vietnam,2020-05-24,325,0,267,58
23183,West Bank and Gaza,2020-05-24,423,3,357,63
23184,Western Sahara,2020-05-24,9,0,6,3
23185,Yemen,2020-05-24,222,42,10,170
23186,Zambia,2020-05-24,920,7,336,577
23187,Zimbabwe,2020-05-24,56,4,25,27
23188,Afghanistan,2020-05-25,11173,219,1097,9857
23189,Albania,2020-05-25,1004,32,795,177
23190,Algeria,2020-05-25,8503,609,4747,3147
23191,Andorra,2020-05-25,763,51,663,49
23192,Angola,2020-05-25,70,4,18,48
23193,Antigua and Barbuda,2020-05-25,25,3,19,3
23194,Argentina,2020-05-25,12628,467,3999,8162
23195,Armenia,2020-05-25,7113,87,3145,3881
23196,Australia,2020-05-25,7126,102,6552,472
23197,Austria,2020-05-25,16539,641,15138,760
23198,Azerbaijan,2020-05-25,4271,51,2741,1479
23199,Bahamas,2020-05-25,100,11,46,43
23200,Bahrain,2020-05-25,9171,14,4753,4404
23201,Bangladesh,2020-05-25,35585,501,7334,27750
23202,Barbados,2020-05-25,92,7,71,14
23203,Belarus,2020-05-25,37144,204,14449,22491
23204,Belgium,2020-05-25,57342,9312,15297,32733
23205,Belize,2020-05-25,18,2,16,0
23206,Benin,2020-05-25,191,3,84,104
23207,Bhutan,2020-05-25,27,0,6,21
23208,Bolivia,2020-05-25,6660,261,647,5752
23209,Bosnia and Herzegovina,2020-05-25,2406,146,1696,564
23210,Botswana,2020-05-25,35,1,19,15
23211,Brazil,2020-05-25,374898,23473,153833,197592
23212,Brunei,2020-05-25,141,1,137,3
23213,Bulgaria,2020-05-25,2433,130,862,1441
23214,Burkina Faso,2020-05-25,832,52,672,108
23215,Burma,2020-05-25,203,6,123,74
23216,Burundi,2020-05-25,42,1,20,21
23217,Cabo Verde,2020-05-25,390,3,155,232
23218,Cambodia,2020-05-25,124,0,122,2
23219,Cameroon,2020-05-25,4890,165,1865,2860
23220,Canada,2020-05-25,87105,6654,0,80451
23221,Central African Republic,2020-05-25,652,1,22,629
23222,Chad,2020-05-25,687,61,244,382
23223,Chile,2020-05-25,88891,761,29302,58828
23224,China,2020-05-25,84102,4638,77776,1688
23225,Colombia,2020-05-25,21981,750,5265,15966
23226,Comoros,2020-05-25,87,1,21,65
23227,Congo (Brazzaville),2020-05-25,487,16,147,324
23228,Congo (Kinshasa),2020-05-25,2297,67,337,1893
23229,Costa Rica,2020-05-25,951,10,628,313
23230,Cote d'Ivoire,2020-05-25,2423,30,1257,1136
23231,Croatia,2020-05-25,2244,100,2035,109
23232,Cuba,2020-05-25,1947,82,1704,161
23233,Cyprus,2020-05-25,937,17,594,326
23234,Czechia,2020-05-25,9002,317,6182,2503
23235,Denmark,2020-05-25,11574,563,10151,860
23236,Djibouti,2020-05-25,2468,14,1079,1375
23237,Dominica,2020-05-25,16,0,16,0
23238,Dominican Republic,2020-05-25,15073,460,8285,6328
23239,Ecuador,2020-05-25,37355,3203,18003,16149
23240,Egypt,2020-05-25,17967,783,4900,12284
23241,El Salvador,2020-05-25,1983,35,772,1176
23242,Equatorial Guinea,2020-05-25,1043,12,165,866
23243,Eritrea,2020-05-25,39,0,39,0
23244,Estonia,2020-05-25,1824,65,1538,221
23245,Eswatini,2020-05-25,256,2,158,96
23246,Ethiopia,2020-05-25,655,5,159,491
23247,Fiji,2020-05-25,18,0,15,3
23248,Finland,2020-05-25,6599,308,5100,1191
23249,France,2020-05-25,183067,28460,65317,89290
23250,Gabon,2020-05-25,2135,14,562,1559
23251,Gambia,2020-05-25,25,1,17,7
23252,Georgia,2020-05-25,731,12,526,193
23253,Germany,2020-05-25,180600,8309,161199,11092
23254,Ghana,2020-05-25,6808,32,2070,4706
23255,Greece,2020-05-25,2882,172,1374,1336
23256,Greenland,2020-05-25,12,0,11,1
23257,Grenada,2020-05-25,23,0,18,5
23258,Guatemala,2020-05-25,3760,59,274,3427
23259,Guinea,2020-05-25,3275,20,1673,1582
23260,Guinea-Bissau,2020-05-25,1178,7,42,1129
23261,Guyana,2020-05-25,137,11,62,64
23262,Haiti,2020-05-25,958,27,22,909
23263,Holy See,2020-05-25,12,0,2,10
23264,Honduras,2020-05-25,4189,182,473,3534
23265,Hungary,2020-05-25,3756,491,1711,1554
23266,Iceland,2020-05-25,1804,10,1791,3
23267,India,2020-05-25,144950,4172,60706,80072
23268,Indonesia,2020-05-25,22750,1391,5642,15717
23269,Iran,2020-05-25,137724,7451,107713,22560
23270,Iraq,2020-05-25,4632,163,2811,1658
23271,Ireland,2020-05-25,24698,1606,21060,2032
23272,Israel,2020-05-25,16734,281,14307,2146
23273,Italy,2020-05-25,230158,32877,141981,55300
23274,Jamaica,2020-05-25,556,9,238,309
23275,Japan,2020-05-25,16472,857,13612,2003
23276,Jordan,2020-05-25,711,9,479,223
23277,Kazakhstan,2020-05-25,8969,35,4515,4419
23278,Kenya,2020-05-25,1286,52,402,832
23279,Kosovo,2020-05-25,1038,30,791,217
23280,Kuwait,2020-05-25,21967,165,6621,15181
23281,Kyrgyzstan,2020-05-25,1433,16,992,425
23282,Laos,2020-05-25,19,0,14,5
23283,Latvia,2020-05-25,1049,22,712,315
23284,Lebanon,2020-05-25,1119,26,688,405
23285,Lesotho,2020-05-25,2,0,0,2
23286,Liberia,2020-05-25,265,26,141,98
23287,Libya,2020-05-25,75,3,40,32
23288,Liechtenstein,2020-05-25,82,1,81,0
23289,Lithuania,2020-05-25,1635,63,1138,434
23290,Luxembourg,2020-05-25,3993,110,3781,102
23291,Madagascar,2020-05-25,542,2,147,393
23292,Malawi,2020-05-25,101,4,33,64
23293,Malaysia,2020-05-25,7417,115,5979,1323
23294,Maldives,2020-05-25,1395,4,155,1236
23295,Mali,2020-05-25,1059,67,604,388
23296,Malta,2020-05-25,611,6,485,120
23297,Mauritania,2020-05-25,262,9,15,238
23298,Mauritius,2020-05-25,334,10,322,2
23299,Mexico,2020-05-25,71105,7633,49452,14020
23300,Moldova,2020-05-25,7147,261,3802,3084
23301,Monaco,2020-05-25,98,4,90,4
23302,Mongolia,2020-05-25,141,0,33,108
23303,Montenegro,2020-05-25,324,9,315,0
23304,Morocco,2020-05-25,7532,200,4774,2558
23305,Mozambique,2020-05-25,209,1,0,208
23306,Namibia,2020-05-25,21,0,14,7
23307,Nepal,2020-05-25,682,4,112,566
23308,Netherlands,2020-05-25,45641,5849,168,39624
23309,New Zealand,2020-05-25,1504,21,1461,22
23310,Nicaragua,2020-05-25,279,17,199,63
23311,Niger,2020-05-25,951,62,786,103
23312,Nigeria,2020-05-25,8068,233,2311,5524
23313,North Macedonia,2020-05-25,1999,113,1439,447
23314,Norway,2020-05-25,8364,235,7727,402
23315,Oman,2020-05-25,7770,37,1933,5800
23316,Pakistan,2020-05-25,57705,1197,18314,38194
23317,Panama,2020-05-25,11183,310,6279,4594
23318,Papua New Guinea,2020-05-25,8,0,8,0
23319,Paraguay,2020-05-25,865,11,344,510
23320,Peru,2020-05-25,123979,3629,50949,69401
23321,Philippines,2020-05-25,14319,873,3323,10123
23322,Poland,2020-05-25,21631,1007,9276,11348
23323,Portugal,2020-05-25,30788,1330,17822,11636
23324,Qatar,2020-05-25,45465,26,10363,35076
23325,Romania,2020-05-25,18283,1205,11630,5448
23326,Russia,2020-05-25,353427,3633,118798,230996
23327,Rwanda,2020-05-25,336,0,238,98
23328,Saint Kitts and Nevis,2020-05-25,15,0,15,0
23329,Saint Lucia,2020-05-25,18,0,18,0
23330,Saint Vincent and the Grenadines,2020-05-25,18,0,14,4
23331,San Marino,2020-05-25,666,42,270,354
23332,Sao Tome and Principe,2020-05-25,299,11,4,284
23333,Saudi Arabia,2020-05-25,74795,399,45668,28728
23334,Senegal,2020-05-25,3130,35,1515,1580
23335,Serbia,2020-05-25,11193,239,5920,5034
23336,Seychelles,2020-05-25,11,0,11,0
23337,Sierra Leone,2020-05-25,735,42,293,400
23338,Singapore,2020-05-25,31960,23,15738,16199
23339,Slovakia,2020-05-25,1511,28,1307,176
23340,Slovenia,2020-05-25,1469,107,1346,16
23341,Somalia,2020-05-25,1689,66,235,1388
23342,South Africa,2020-05-25,23615,481,11917,11217
23343,South Korea,2020-05-25,11225,269,10275,681
23344,South Sudan,2020-05-25,806,8,6,792
23345,Spain,2020-05-25,235400,26834,150376,58190
23346,Sri Lanka,2020-05-25,1182,10,695,477
23347,Sudan,2020-05-25,3976,170,503,3303
23348,Suriname,2020-05-25,11,1,9,1
23349,Sweden,2020-05-25,33843,4029,0,29814
23350,Switzerland,2020-05-25,30746,1913,28200,633
23351,Syria,2020-05-25,106,4,0,102
23352,Taiwan*,2020-05-25,441,7,415,19
23353,Tajikistan,2020-05-25,3100,46,1395,1659
23354,Tanzania,2020-05-25,509,21,183,305
23355,Thailand,2020-05-25,3042,57,2928,57
23356,Timor-Leste,2020-05-25,24,0,0,24
23357,Togo,2020-05-25,386,13,161,212
23358,Trinidad and Tobago,2020-05-25,116,8,108,0
23359,Tunisia,2020-05-25,1051,48,919,84
23360,Turkey,2020-05-25,157814,4369,120015,33430
23361,US,2020-05-25,1670280,99267,379157,1191856
23362,Uganda,2020-05-25,222,0,69,153
23363,Ukraine,2020-05-25,21245,623,7234,13388
23364,United Arab Emirates,2020-05-25,30307,248,15657,14402
23365,United Kingdom,2020-05-25,248650,37379,1161,210110
23366,Uruguay,2020-05-25,787,22,629,136
23367,Uzbekistan,2020-05-25,3189,13,2607,569
23368,Venezuela,2020-05-25,1177,10,302,865
23369,Vietnam,2020-05-25,326,0,272,54
23370,West Bank and Gaza,2020-05-25,423,3,357,63
23371,Western Sahara,2020-05-25,9,0,6,3
23372,Yemen,2020-05-25,233,44,10,179
23373,Zambia,2020-05-25,920,7,336,577
23374,Zimbabwe,2020-05-25,56,4,25,27
23375,Afghanistan,2020-05-26,11831,220,1128,10483
23376,Albania,2020-05-26,1029,33,803,193
23377,Algeria,2020-05-26,8697,617,4918,3162
23378,Andorra,2020-05-26,763,51,676,36
23379,Angola,2020-05-26,70,4,18,48
23380,Antigua and Barbuda,2020-05-26,25,3,19,3
23381,Argentina,2020-05-26,13228,484,4167,8577
23382,Armenia,2020-05-26,7402,91,3220,4091
23383,Australia,2020-05-26,7139,103,6560,476
23384,Austria,2020-05-26,16557,643,15182,732
23385,Azerbaijan,2020-05-26,4403,52,2819,1532
23386,Bahamas,2020-05-26,100,11,46,43
23387,Bahrain,2020-05-26,9366,14,4938,4414
23388,Bangladesh,2020-05-26,36751,522,7579,28650
23389,Barbados,2020-05-26,92,7,71,14
23390,Belarus,2020-05-26,38059,208,15086,22765
23391,Belgium,2020-05-26,57455,9334,15320,32801
23392,Belize,2020-05-26,18,2,16,0
23393,Benin,2020-05-26,208,3,118,87
23394,Bhutan,2020-05-26,27,0,6,21
23395,Bolivia,2020-05-26,7136,274,677,6185
23396,Bosnia and Herzegovina,2020-05-26,2416,149,1721,546
23397,Botswana,2020-05-26,35,1,20,14
23398,Brazil,2020-05-26,391222,24512,158593,208117
23399,Brunei,2020-05-26,141,1,137,3
23400,Bulgaria,2020-05-26,2443,130,880,1433
23401,Burkina Faso,2020-05-26,832,52,672,108
23402,Burma,2020-05-26,206,6,124,76
23403,Burundi,2020-05-26,42,1,20,21
23404,Cabo Verde,2020-05-26,390,4,155,231
23405,Cambodia,2020-05-26,124,0,122,2
23406,Cameroon,2020-05-26,5436,175,1996,3265
23407,Canada,2020-05-26,88076,6752,0,81324
23408,Central African Republic,2020-05-26,671,1,22,648
23409,Chad,2020-05-26,700,62,303,335
23410,Chile,2020-05-26,92855,806,30915,61134
23411,China,2020-05-26,84103,4638,77782,1683
23412,Colombia,2020-05-26,23003,776,5511,16716
23413,Comoros,2020-05-26,87,1,21,65
23414,Congo (Brazzaville),2020-05-26,487,16,147,324
23415,Congo (Kinshasa),2020-05-26,2403,68,340,1995
23416,Costa Rica,2020-05-26,956,10,634,312
23417,Cote d'Ivoire,2020-05-26,2477,30,1286,1161
23418,Croatia,2020-05-26,2244,101,2046,97
23419,Cuba,2020-05-26,1963,82,1709,172
23420,Cyprus,2020-05-26,939,17,594,328
23421,Czechia,2020-05-26,9050,317,6270,2463
23422,Denmark,2020-05-26,11615,563,10231,821
23423,Djibouti,2020-05-26,2468,14,1079,1375
23424,Dominica,2020-05-26,16,0,16,0
23425,Dominican Republic,2020-05-26,15264,468,8534,6262
23426,Ecuador,2020-05-26,37355,3203,18003,16149
23427,Egypt,2020-05-26,18756,797,5027,12932
23428,El Salvador,2020-05-26,2042,36,787,1219
23429,Equatorial Guinea,2020-05-26,1043,12,165,866
23430,Eritrea,2020-05-26,39,0,39,0
23431,Estonia,2020-05-26,1834,65,1552,217
23432,Eswatini,2020-05-26,261,2,164,95
23433,Ethiopia,2020-05-26,701,6,167,528
23434,Fiji,2020-05-26,18,0,15,3
23435,Finland,2020-05-26,6628,312,5100,1216
23436,France,2020-05-26,182847,28533,65997,88317
23437,Gabon,2020-05-26,2238,14,593,1631
23438,Gambia,2020-05-26,25,1,18,6
23439,Georgia,2020-05-26,732,12,537,183
23440,Germany,2020-05-26,181200,8372,161967,10861
23441,Ghana,2020-05-26,7117,34,2317,4766
23442,Greece,2020-05-26,2892,173,1374,1345
23443,Greenland,2020-05-26,12,0,11,1
23444,Grenada,2020-05-26,23,0,18,5
23445,Guatemala,2020-05-26,3954,63,289,3602
23446,Guinea,2020-05-26,3275,20,1673,1582
23447,Guinea-Bissau,2020-05-26,1178,7,42,1129
23448,Guyana,2020-05-26,139,11,62,66
23449,Haiti,2020-05-26,1174,33,22,1119
23450,Holy See,2020-05-26,12,0,2,10
23451,Honduras,2020-05-26,4401,188,493,3720
23452,Hungary,2020-05-26,3771,499,1836,1436
23453,Iceland,2020-05-26,1804,10,1792,2
23454,India,2020-05-26,150793,4344,64277,82172
23455,Indonesia,2020-05-26,23165,1418,5877,15870
23456,Iran,2020-05-26,139511,7508,109437,22566
23457,Iraq,2020-05-26,4848,169,2852,1827
23458,Ireland,2020-05-26,24735,1615,21060,2060
23459,Israel,2020-05-26,16757,281,14457,2019
23460,Italy,2020-05-26,230555,32955,144658,52942
23461,Jamaica,2020-05-26,564,9,267,288
23462,Japan,2020-05-26,16502,863,13810,1829
23463,Jordan,2020-05-26,718,9,586,123
23464,Kazakhstan,2020-05-26,8969,37,4613,4319
23465,Kenya,2020-05-26,1348,52,405,891
23466,Kosovo,2020-05-26,1038,30,791,217
23467,Kuwait,2020-05-26,22575,172,7306,15097
23468,Kyrgyzstan,2020-05-26,1468,16,1015,437
23469,Laos,2020-05-26,19,0,14,5
23470,Latvia,2020-05-26,1053,22,741,290
23471,Lebanon,2020-05-26,1140,26,689,425
23472,Lesotho,2020-05-26,2,0,0,2
23473,Liberia,2020-05-26,266,26,144,96
23474,Libya,2020-05-26,77,3,40,34
23475,Liechtenstein,2020-05-26,82,1,81,0
23476,Lithuania,2020-05-26,1639,65,1165,409
23477,Luxembourg,2020-05-26,3995,110,3783,102
23478,Madagascar,2020-05-26,586,2,147,437
23479,Malawi,2020-05-26,101,4,37,60
23480,Malaysia,2020-05-26,7604,115,6041,1448
23481,Maldives,2020-05-26,1438,5,197,1236
23482,Mali,2020-05-26,1077,70,617,390
23483,Malta,2020-05-26,611,6,485,120
23484,Mauritania,2020-05-26,268,13,15,240
23485,Mauritius,2020-05-26,334,10,322,2
23486,Mexico,2020-05-26,74560,8134,51708,14718
23487,Moldova,2020-05-26,7305,267,3884,3154
23488,Monaco,2020-05-26,98,4,90,4
23489,Mongolia,2020-05-26,141,0,37,104
23490,Montenegro,2020-05-26,324,9,315,0
23491,Morocco,2020-05-26,7577,202,4881,2494
23492,Mozambique,2020-05-26,213,1,0,212
23493,Namibia,2020-05-26,21,0,14,7
23494,Nepal,2020-05-26,772,4,155,613
23495,Netherlands,2020-05-26,45774,5875,168,39731
23496,New Zealand,2020-05-26,1504,21,1462,21
23497,Nicaragua,2020-05-26,759,35,370,354
23498,Niger,2020-05-26,952,63,796,93
23499,Nigeria,2020-05-26,8344,249,2385,5710
23500,North Macedonia,2020-05-26,2014,116,1453,445
23501,Norway,2020-05-26,8383,235,7727,421
23502,Oman,2020-05-26,8118,37,2067,6014
23503,Pakistan,2020-05-26,59151,1225,19142,38784
23504,Panama,2020-05-26,11447,313,6379,4755
23505,Papua New Guinea,2020-05-26,8,0,8,0
23506,Paraguay,2020-05-26,877,11,382,484
23507,Peru,2020-05-26,129751,3788,52906,73057
23508,Philippines,2020-05-26,14669,886,3412,10371
23509,Poland,2020-05-26,22074,1024,10020,11030
23510,Portugal,2020-05-26,31007,1342,18096,11569
23511,Qatar,2020-05-26,47207,28,11844,35335
23512,Romania,2020-05-26,18429,1216,11874,5339
23513,Russia,2020-05-26,362342,3807,131129,227406
23514,Rwanda,2020-05-26,339,0,244,95
23515,Saint Kitts and Nevis,2020-05-26,15,0,15,0
23516,Saint Lucia,2020-05-26,18,0,18,0
23517,Saint Vincent and the Grenadines,2020-05-26,18,0,14,4
23518,San Marino,2020-05-26,666,42,275,349
23519,Sao Tome and Principe,2020-05-26,441,12,68,361
23520,Saudi Arabia,2020-05-26,76726,411,48450,27865
23521,Senegal,2020-05-26,3161,36,1565,1560
23522,Serbia,2020-05-26,11227,239,6067,4921
23523,Seychelles,2020-05-26,11,0,11,0
23524,Sierra Leone,2020-05-26,754,44,297,413
23525,Singapore,2020-05-26,32343,23,16444,15876
23526,Slovakia,2020-05-26,1513,28,1322,163
23527,Slovenia,2020-05-26,1469,108,1346,15
23528,Somalia,2020-05-26,1711,67,253,1391
23529,South Africa,2020-05-26,24264,524,12741,10999
23530,South Korea,2020-05-26,11265,269,10295,701
23531,South Sudan,2020-05-26,806,8,6,792
23532,Spain,2020-05-26,236259,27117,150376,58766
23533,Sri Lanka,2020-05-26,1319,10,712,597
23534,Sudan,2020-05-26,3976,170,503,3303
23535,Suriname,2020-05-26,11,1,9,1
23536,Sweden,2020-05-26,34440,4125,0,30315
23537,Switzerland,2020-05-26,30761,1915,28200,646
23538,Syria,2020-05-26,121,4,0,117
23539,Taiwan*,2020-05-26,441,7,416,18
23540,Tajikistan,2020-05-26,3266,47,1417,1802
23541,Tanzania,2020-05-26,509,21,183,305
23542,Thailand,2020-05-26,3045,57,2929,59
23543,Timor-Leste,2020-05-26,24,0,0,24
23544,Togo,2020-05-26,391,13,177,201
23545,Trinidad and Tobago,2020-05-26,116,8,108,0
23546,Tunisia,2020-05-26,1051,48,929,74
23547,Turkey,2020-05-26,158762,4397,121507,32858
23548,US,2020-05-26,1689163,99952,384902,1204309
23549,Uganda,2020-05-26,253,0,69,184
23550,Ukraine,2020-05-26,21584,644,7575,13365
23551,United Arab Emirates,2020-05-26,31086,253,15982,14851
23552,United Kingdom,2020-05-26,250309,37515,1161,211633
23553,Uruguay,2020-05-26,789,22,638,129
23554,Uzbekistan,2020-05-26,3290,14,2636,640
23555,Venezuela,2020-05-26,1211,11,302,898
23556,Vietnam,2020-05-26,327,0,272,55
23557,West Bank and Gaza,2020-05-26,429,3,365,61
23558,Western Sahara,2020-05-26,9,1,6,2
23559,Yemen,2020-05-26,249,49,10,190
23560,Zambia,2020-05-26,920,7,336,577
23561,Zimbabwe,2020-05-26,56,4,25,27
23562,Afghanistan,2020-05-27,12456,227,1138,11091
23563,Albania,2020-05-27,1050,33,812,205
23564,Algeria,2020-05-27,8857,623,5129,3105
23565,Andorra,2020-05-27,763,51,676,36
23566,Angola,2020-05-27,71,4,18,49
23567,Antigua and Barbuda,2020-05-27,25,3,19,3
23568,Argentina,2020-05-27,13933,500,4349,9084
23569,Armenia,2020-05-27,7774,98,3255,4421
23570,Australia,2020-05-27,7150,103,6579,468
23571,Austria,2020-05-27,16591,645,15228,718
23572,Azerbaijan,2020-05-27,4568,54,2897,1617
23573,Bahamas,2020-05-27,100,11,46,43
23574,Bahrain,2020-05-27,9692,15,5152,4525
23575,Bangladesh,2020-05-27,38292,544,7925,29823
23576,Barbados,2020-05-27,92,7,76,9
23577,Belarus,2020-05-27,38956,214,15923,22819
23578,Belgium,2020-05-27,57592,9364,15465,32763
23579,Belize,2020-05-27,18,2,16,0
23580,Benin,2020-05-27,210,3,134,73
23581,Bhutan,2020-05-27,28,0,6,22
23582,Bolivia,2020-05-27,7768,280,689,6799
23583,Bosnia and Herzegovina,2020-05-27,2435,151,1744,540
23584,Botswana,2020-05-27,35,1,20,14
23585,Brazil,2020-05-27,411821,25598,166647,219576
23586,Brunei,2020-05-27,141,2,137,2
23587,Bulgaria,2020-05-27,2460,133,912,1415
23588,Burkina Faso,2020-05-27,845,53,672,120
23589,Burma,2020-05-27,206,6,126,74
23590,Burundi,2020-05-27,42,1,20,21
23591,Cabo Verde,2020-05-27,390,4,155,231
23592,Cambodia,2020-05-27,124,0,122,2
23593,Cameroon,2020-05-27,5436,175,1996,3265
23594,Canada,2020-05-27,88975,6875,0,82100
23595,Central African Republic,2020-05-27,702,1,23,678
23596,Chad,2020-05-27,715,64,359,292
23597,Chile,2020-05-27,97183,841,33540,62802
23598,China,2020-05-27,84106,4638,77791,1677
23599,Colombia,2020-05-27,24104,803,6111,17190
23600,Comoros,2020-05-27,87,2,24,61
23601,Congo (Brazzaville),2020-05-27,571,19,161,391
23602,Congo (Kinshasa),2020-05-27,2546,68,365,2113
23603,Costa Rica,2020-05-27,984,10,639,335
23604,Cote d'Ivoire,2020-05-27,2556,31,1302,1223
23605,Croatia,2020-05-27,2244,101,2047,96
23606,Cuba,2020-05-27,1974,82,1724,168
23607,Cyprus,2020-05-27,939,17,594,328
23608,Czechia,2020-05-27,9086,317,6370,2399
23609,Denmark,2020-05-27,11667,565,10293,809
23610,Djibouti,2020-05-27,2697,18,1185,1494
23611,Dominica,2020-05-27,16,0,16,0
23612,Dominican Republic,2020-05-27,15723,474,8790,6459
23613,Ecuador,2020-05-27,38103,3275,18425,16403
23614,Egypt,2020-05-27,19666,816,5205,13645
23615,El Salvador,2020-05-27,2109,39,891,1179
23616,Equatorial Guinea,2020-05-27,1043,12,165,866
23617,Eritrea,2020-05-27,39,0,39,0
23618,Estonia,2020-05-27,1840,66,1561,213
23619,Eswatini,2020-05-27,272,2,168,102
23620,Ethiopia,2020-05-27,731,6,181,544
23621,Fiji,2020-05-27,18,0,15,3
23622,Finland,2020-05-27,6692,313,5100,1279
23623,France,2020-05-27,183038,28599,66702,87737
23624,Gabon,2020-05-27,2319,14,631,1674
23625,Gambia,2020-05-27,25,1,19,5
23626,Georgia,2020-05-27,735,12,557,166
23627,Germany,2020-05-27,181524,8428,162820,10276
23628,Ghana,2020-05-27,7303,34,2412,4857
23629,Greece,2020-05-27,2903,173,1374,1356
23630,Greenland,2020-05-27,13,0,11,2
23631,Grenada,2020-05-27,23,0,18,5
23632,Guatemala,2020-05-27,4145,68,493,3584
23633,Guinea,2020-05-27,3275,20,1673,1582
23634,Guinea-Bissau,2020-05-27,1195,7,42,1146
23635,Guyana,2020-05-27,139,11,67,61
23636,Haiti,2020-05-27,1320,34,22,1264
23637,Holy See,2020-05-27,12,0,2,10
23638,Honduras,2020-05-27,4640,194,506,3940
23639,Hungary,2020-05-27,3793,505,1856,1432
23640,Iceland,2020-05-27,1805,10,1792,3
23641,India,2020-05-27,158086,4534,67749,85803
23642,Indonesia,2020-05-27,23851,1473,6057,16321
23643,Iran,2020-05-27,141591,7564,111176,22851
23644,Iraq,2020-05-27,5135,175,2904,2056
23645,Ireland,2020-05-27,24803,1631,22089,1083
23646,Israel,2020-05-27,16793,281,14570,1942
23647,Italy,2020-05-27,231139,33072,147101,50966
23648,Jamaica,2020-05-27,569,9,279,281
23649,Japan,2020-05-27,16528,870,13973,1685
23650,Jordan,2020-05-27,720,9,586,125
23651,Kazakhstan,2020-05-27,9304,37,4768,4499
23652,Kenya,2020-05-27,1471,55,408,1008
23653,Kosovo,2020-05-27,1047,30,794,223
23654,Kuwait,2020-05-27,23267,175,7946,15146
23655,Kyrgyzstan,2020-05-27,1520,16,1043,461
23656,Laos,2020-05-27,19,0,16,3
23657,Latvia,2020-05-27,1057,23,741,293
23658,Lebanon,2020-05-27,1161,26,692,443
23659,Lesotho,2020-05-27,2,0,0,2
23660,Liberia,2020-05-27,266,27,144,95
23661,Libya,2020-05-27,99,4,40,55
23662,Liechtenstein,2020-05-27,82,1,81,0
